dpr,txv,dtv,mtv,dmv,xtv,dxt,t1v,d1v,gen,dgn,fee,dfe,req,txs,hgt,dif,inp,out,qv1,qv2,qv3,qv4,qv5,qd1,qd2,qd3,qd4,qd5,ctv,dcv,btv,dbv,ltv,dlv,blk,int,tmst,date,time
44.18,550549.32707093,23126285.1,0.1,4.2,6668,280056,4152.32813552,174397.79,3999.999,168054.46,61.66624582,2591.73,373148,66770,224755,4367876,1655536.99010129,1659536.98910129,90.99843114,1040.07154109,26334.64384078,60271.26172622,462812.35153181,3822.03,43685.05,1106082.06,2531686.15,19441009.74,2725.51327416,114560.88,24689.31042894,1037833.25,434215.23290114,18247449.17,160,540,2013-03-07T00:00:00.000Z,2013-03-07,00:00:00
46.85,286750.25997818,12668626.48,0.1,4.42,4930,217807.4,3754.57463565,165877.11,4000,176720,47.62159398,2103.94,298065,55857,224915,4367876,1205131.4149785,1209131.4149785,43.92347674,552.49108665,2960.76006325,14123.89242031,269069.19293129,1940.45,24408.97,130806.41,623993.5,11887477.02,1980.96861285,87519.25,11923.07464627,526761.43,312760.61263928,13817763.87,160,540,2013-03-08T00:00:00.000Z,2013-03-08,00:00:00
46,223726.51108565,10480219.18,0.1,4.69,3442.883004,161299.07,6127.78867786,287044.16,4225,197898.75,52.11584112,2441.59,304729,55546,225084,4367876,1019932.1787966,1024157.1787966,56.401216,604.90302251,2825.96567667,11433.97558659,208805.26558387,2637.26,28316.24,132351.91,535534,9781379.8,1288.60863737,60371.31,9888.35799488,463263.91,235038.47228146,11010223.12,169,511.242603550296,2013-03-09T00:00:00.000Z,2013-03-09,00:00:00
48.4,211971.34588558,9752967.84,0.0888,4.08,3000,138000,4744.26497359,218236.2,4575,210570,61.30182365,2820.84,387923,73844,225267,4367876,1237158.73357697,1241733.73357697,31.25123254,336.13782574,1759.25573981,9285.27157641,200559.42951119,1437.62,15462.88,80938.35,427247.15,9227881.71,421.22703063,19376.71,5057.34179454,232657.76,207629.35418471,9553590.87,183,472.131147540984,2013-03-10T00:00:00.000Z,2013-03-10,00:00:00
44.29,245757.04101268,11894640.86,0.1,4.84,3250.16420845,157307.95,4730.58888346,228960.5,4100,198440,49.91899256,2416.03,320367,59289,225431,4367876,1003394.52407765,1007494.52407765,39.06088191,433.82538941,2358.81279658,11489.64554067,231435.69640422,1890.61,20997.16,114166.55,556098.78,11201487.73,1114.84838908,53958.7,7310.09314206,353808.5,247450.04511602,11976582.19,164,526.829268292683,2013-03-11T00:00:00.000Z,2013-03-11,00:00:00
46.92,341859.47363477,15140956.08,0.18,7.97,3442.883004,152485.29,3356.31968417,148651.41,3374.999,149478.71,66.65059923,2951.94,278959,48484,225566,4367876,1488564.38420609,1491939.38320609,140.06507415,877.33879198,3748.37625801,14504.29366932,322589.39984133,6203.54,38857.31,166015.58,642395.14,14287484.51,5332.20695137,236163.47,25913.84906964,1147724.34,362301.68223467,16046341.47,135,640,2013-03-12T00:00:00.000Z,2013-03-12,00:00:00
47.17,322046.54306737,15110991.38,0.12467163,5.85,5915.15815643,277539.22,4366.12847658,204858.73,3924.9995,184179.73,52.6969283,2472.71,302759,56690,225723,4367876,1502040.84366921,1505965.84316921,49.32996357,480.58140002,2584.27626134,12199.13918298,306733.21625951,2314.67,22550.19,121260.88,572417.6,14392447.96,1496.83630824,70238.01,27172.16657274,1274943.01,337937.55808744,15856706.81,157,550.31847133758,2013-03-13T00:00:00.000Z,2013-03-13,00:00:00
46.95,381498.3200572,17995275.75,0.15,7.08,10000,471700,5433.21942584,256284.96,4475,211085.75,52.5934017,2480.93,318218,58069,225902,4847647.15,1184509.01285729,1188984.01285729,972.65334767,6089.02415759,13604.52284366,31362.97602829,329469.14367993,45880.09,287219.24,641725.35,1479391.52,15541059.47,2230.09525309,105193.61,26016.93697693,1227218.84,324568.64726798,15309903.08,179,482.68156424581,2013-03-14T00:00:00.000Z,2013-03-14,00:00:00
47,326936.12981574,15349692.67,0.122960205,5.775,10000,469500,4157.33116049,195186.76,4299.999,201886.2,65.01635308,3052.5,335164,62776,226074,4847647.15,5342119.92704015,5346419.92604015,65.73270674,654.24490668,3082.48588479,13377.56437764,309756.10193984,3086.11,30716.92,144723.52,628079.51,14543086.59,5227.73198255,245442,36592.83038107,1718033.61,357887.69402666,16802867.71,172,502.325581395349,2013-03-15T00:00:00.000Z,2013-03-15,00:00:00
47.4,210221.24537724,9880422.06,0.15231794,7.16,5000,235000,4939.53874049,232158.26,4375.00000001,205635,31.43838405,1477.55,195022,34187,226249,4847647.15,2303468.52784686,2307843.52784687,576.12399254,1040.21959984,2583.15775892,10969.73254689,195052.01147909,27077.9,48890.88,121411.81,515582.88,9167458.53,1229.59951661,57791.19,12716.13308563,597658.28,199245.10446808,9364553.31,175,493.714285714286,2013-03-16T00:00:00.000Z,2013-03-16,00:00:00
51.6,192141.04310212,9117269.24,0.11193,5.31,10000.0954213,474004.52,4871.47100949,230907.68,5225,247770,31.69724524,1503.91,192837,35348,226458,4847647.15,896012.47858146,901237.47858146,29.6849055,275.49025045,1538.37804904,7591.46718083,182706.02271647,1407.85,13064.3,72949.35,359992.19,8669855.53,1145.72277752,54313.96,9387.81829753,445289.31,175817.41696721,8343273.97,209,413.397129186603,2013-03-17T00:00:00.000Z,2013-03-17,00:00:00
59.14,255652.10018217,13264986.87,0.160163665,8.265,12091.463,623919.49,4862.46962215,252618.06,4750.00000001,245477,37.83272725,1958.08,235169,43485,226648,4847647.15,3766101.66442026,3770851.66442027,35.53070064,410.02062176,2719.54277544,12117.85474668,240369.15133773,1851.39,21663.4,142334.31,631127.15,12468010.75,1104.47027039,57992.67,7931.54314359,412196.39,249432.26322837,12937323.68,190,454.736842105263,2013-03-18T00:00:00.000Z,2013-03-18,00:00:00
64.49,387925.58825077,22941919.33,0.2076875,12.285,12017.73630423,710728.93,6484.86869504,383515.17,4250,251345,51.6543205,3054.87,259488,46108,226818,4847647.15,1940457.41755042,1944707.41755042,57.0420922,688.65460502,4099.53307946,19322.11660876,363758.2418653,3373.5,40727.1,242446.41,1142709.99,21512662.43,1289.94387612,76287.31,19388.48492869,1146635.02,381378.98096612,22554753,170,508.235294117647,2013-03-19T00:00:00.000Z,2013-03-19,00:00:00
70.85,334593.43191825,21577930.38,0.17908,11.55,20000,1289800,5805.8698268,374420.54,5275,340184.75,37.09057415,2392.01,252425,46276,227029,4847647.15,1882935.0754919,1888210.0754919,38.49692871,416.18078744,2593.96848082,12359.1132116,319185.67250966,2482.73,26839.58,167285,797039.24,20584284.03,535.21156577,34515.74,15606.25928353,1006447.64,328879.93143855,21209466.81,211,409.478672985782,2013-03-20T00:00:00.000Z,2013-03-20,00:00:00
69.87,421277.09157887,29847481.93,0.1082519075,7.67,8534,604633.9,7173.63037245,508251.74,5450,386132.5,50.61033936,3585.74,318244,55564,227247,4847647.15,2036435.32310167,2041885.32310167,64.02110883,628.2921842,4694.30258784,23022.28382021,392868.19187776,4535.92,44514.52,332591.36,1631128.81,27834711.37,828.65319503,58710.09,12210.47667497,865112.24,362448.40415273,25679469.37,218,396.330275229358,2013-03-21T00:00:00.000Z,2013-03-21,00:00:00
64.35,348106.48300854,24322199.92,0.140105,9.79,7777.77777777,543433.33,6114.99715562,427254.87,5724.999,400005.69,67.77289737,4735.31,342113,60584,227476,4847647.15,1514360.0914457,1520085.0904457,73.85279543,564.3693763,2921.57122218,14208.64989127,330338.03972346,5160.13,39432.53,204130.24,992758.4,23080718.93,3017.60198694,210839.85,16123.32616344,1126536.8,333290.00578992,23286972.66,229,377.292576419214,2013-03-22T00:00:00.000Z,2013-03-22,00:00:00
71.5,322410.85055339,20760987.2,0.10525,6.77,6000,386100,5302.63885199,341411.41,5425,349277.5,52.59750326,3386.6,308679,52914,227693,4847647.15,1433022.32985638,1438447.32985638,55.38492802,555.34490281,2627.02346331,28719.81615855,290453.28110083,3565.1,35761.04,169359.76,1849320.15,18702981.04,1457.6951441,94411.19,7935.35451565,512578.59,261219.79399358,16828730.69,217,398.15668202765,2013-03-23T00:00:00.000Z,2013-03-23,00:00:00
73.6,278362.64037212,19902928.76,0.0835,5.97,5000,357500,5263.10203741,376311.78,4725,337837.5,40.62806852,2904.88,280324,51335,227882,6695826.28,990912.74768031,995637.74768031,43.47814728,465.67973788,2129.00789947,10363.42567948,265361.04890827,3108.76,33296.15,152224.02,740984.9,18973314.95,2631.23417918,188133.24,13655.32329785,976355.67,247689.28279641,17709783.72,189,457.142857142857,2013-03-24T00:00:00.000Z,2013-03-24,00:00:00
78.5,369232.73951607,27207176.72,0.1,7.36,20766,1528377.6,5022.6868825,369687.34,3600,265082.5,44.37006807,3267.39,277415,48993,228026,6695826.28,1541397.61120329,1544997.61120329,82.9792716,810.43786538,3992.09112295,13187.88672742,351159.3445288,6109.4,59671.34,294007.54,971329.91,25876058.6,1172.86996964,86420.89,7391.94079839,544341.24,344909.08256301,25419129.34,144,600,2013-03-25T00:00:00.000Z,2013-03-25,00:00:00
88.92,419481.78470359,33022499.39,0.14,10.99,6000,471000,4698.22475917,369336.62,3775,296858.5,45.33356205,3566.33,277432,49061,228177,6695826.28,1845089.3870635,1848864.3870635,114.17172367,2112.91149754,23705.53720093,44386.32669611,349162.83758526,9048.69,166427.72,1863123.5,3489966.32,27493933.18,1447.36333375,114079.98,12914.12666682,1014262.93,313151.16627683,24666946.46,151,572.185430463576,2013-03-26T00:00:00.000Z,2013-03-26,00:00:00
86.18,357562.19537921,31794430.38,0.11001001,9.78,5150.0108,457938.96,5013.15546641,445769.75,3275,291213,60.03141889,5337.97,286706,53207,228308,6695826.28,2734830.10623037,2738105.10623037,152.97582656,1389.0708646,12042.19928624,35006.98288517,308970.96651665,13602.59,123516.13,1070792.36,3112820.89,27473698.39,1682.97342438,149650.04,12243.34535224,1088678.29,312232.42818462,27763707.5,131,659.541984732824,2013-03-27T00:00:00.000Z,2013-03-27,00:00:00
90.5,399942.31877651,34484070.02,0.1,8.62,20766,1789613.88,7342.32615224,632871.07,4575,394381.5,61.16315652,5272.56,368696,60989,228491,6695826.28,1822125.75781846,1826700.75781846,109.27937631,860.02222724,3421.84120054,14417.55359447,381133.62237801,9418.34,74125.71,295002.35,1242983.46,32862540.22,2958.72200815,255200.12,16827.41223235,1450821.22,385346.66353143,33229486.1,183,472.131147540984,2013-03-28T00:00:00.000Z,2013-03-28,00:00:00
92.19,341614.67174872,30919401.89,0.10893757,9.855,12686,1148083,4634.74228337,419486.57,4349.999,393717.16,60.72037681,5496.01,353179,62259,228665,6695826.28,1456097.79490212,1460447.79390212,77.72706291,680.45447757,3109.65043474,13308.37956658,324438.460207,7034.72,61584.23,281441.28,1204554.1,29364787.67,2639.47731685,238912.1,19518.84123666,1766645.65,368626.59067186,33364673.91,174,496.551724137931,2013-03-29T00:00:00.000Z,2013-03-29,00:00:00
93.03,264011.74351115,24339242.6,0.05071326,4.68,45400,4185426,5294.05662086,488059.06,4325,398721.75,64.078643,5907.43,370751,59196,228838,6695826.28,1818855.65779329,1823180.65779329,38.94019627,344.60188136,1598.99312584,8358.19325471,253671.01505315,3589.87,31768.78,147411.26,770541.78,23385930.87,2472.73166041,227961.12,14204.05165327,1309471.56,269485.18211598,24843838.87,173,499.421965317919,2013-03-30T00:00:00.000Z,2013-03-30,00:00:00
104,177471.68537531,16533695.69,0.079038465,7.35,13000,1209390,4269.84811728,399447.56,4225,393326,45.8545976,4271.73,282201,43986,229007,6695826.28,1536712.81770472,1540937.81770472,31.90130799,288.79820508,1409.72388165,7189.79742546,168551.46455522,2968.91,26877.16,131232.05,669399.08,15703218.46,4388.49667483,408391.68,4014.81581869,373535.44,175372.77908035,16338947.02,169,511.242603550296,2013-03-31T00:00:00.000Z,2013-03-31,00:00:00
117.98,306385.08393873,31864048.81,0.1,10.4,27434.69,2853207.76,5410.87912912,562731.45,4950,514800,43.14277923,4486.85,310684,52770,229205,6695826.28,1444116.35097195,1449066.35097195,148.05499556,601.27347594,2600.32132698,11090.60624242,291944.82789792,15397.79,62532.5,270433.42,1153423.11,30362262.18,1031.81433831,107308.69,7037.86619894,731938.08,309020.92977671,32138176.63,198,436.363636363636,2013-04-01T00:00:00.000Z,2013-04-01,00:00:00
135,419531.95523878,49496380.09,0.2,23.6,5999.99,707878.82,5477.65300657,646253.47,4524.999,533859.38,61.20119573,7220.49,357263,63276,229386,6695826.28,2583994.04828824,2588519.04728824,101.93760112,860.8709425,4076.29817523,16184.31662405,398308.53189593,12026.58,101565.51,480921.66,1909425.64,46992440.63,937.07628345,110556.26,7578.40138866,894099.78,416107.61813248,49092376.78,181,477.348066298343,2013-04-02T00:00:00.000Z,2013-04-02,00:00:00
132.12,521813.00312203,70415047.98,0.19380998,26.16,35323.8093592,4768714.26,8440.57527866,1138527.34,4374.9995,590552.93,70.77451024,9552.27,361504,63941,229561,6695826.28,2366949.93208481,2371324.93158481,154.38419876,1174.90247262,5473.8123363,22853.82999716,492156.07411721,20840.14,158594.89,738798.41,3084701.87,66412112.7,1072.32573766,144730.97,9492.63039527,1281266.47,527418.01598613,71171367.05,175,493.714285714286,2013-04-03T00:00:00.000Z,2013-04-03,00:00:00
142.32,360958.04429119,47705893.4,0.1632256775,21.565,3442.883004,454873.7,4559.649304,602468.1,3850,508917,76.29306698,10083,385044,66892,229715,6695826.28,2288817.71146302,2292667.71146302,111.39973862,1414.82538082,7107.85379383,22358.09525384,329965.87012396,14721.46,187045.46,939919.1,2955555.14,43608652.25,3044.78408389,402371.74,17846.74405209,2358994.96,330540.62097022,43695927.91,154,561.038961038961,2013-04-04T00:00:00.000Z,2013-04-04,00:00:00
142.63,422864.48471724,60182073.43,0.143625,20.44,7734,1100702.88,5581.44215826,794350.84,3950,562164,57.2386576,8146.22,340985,61373,229873,7672999.92,2058507.64162516,2062457.64162516,62.65315347,3466.11518666,25598.60778332,56282.2491545,337454.8594395,8916.75,493297.52,3643193.86,8010089.75,48026575.57,2244.19147886,319393.31,14527.34839282,2067532.22,336205.70391938,47848795.72,158,546.835443037975,2013-04-05T00:00:00.000Z,2013-04-05,00:00:00
162.3,240402.50866697,34288609.77,0.1,14.26,9424.7810785,1344256.53,6095.06814087,869339.59,4075,581217.25,38.85304125,5541.61,283331,51718,230036,7672999.92,1329187.4873776,1333262.4873776,47.14448298,886.88059916,7538.15929429,18101.34539388,213828.97889671,6724.23,126495.72,1075167.67,2581794.88,30498427.17,1534.95699619,218930.94,7220.52197343,1029863.03,226848.42656488,32355391.07,163,530.061349693251,2013-04-06T00:00:00.000Z,2013-04-06,00:00:00
187.5,233346.72345731,38013448.42,0.094375965,15.32,6891.972,1118567.06,6670.69328254,1142349.85,4100,666690,53.95925354,8771.46,360989,63541,230200,7672999.92,1085489.66350991,1089589.66350991,34.24399191,2062.84188105,8589.67225434,14303.39825675,208356.56707332,5567.43,334872.69,1394396.91,2323823.85,33954787.62,670.2139122,109221.11,4074.85191365,661973.01,200499.36607779,32696871.75,164,526.829268292683,2013-04-07T00:00:00.000Z,2013-04-07,00:00:00
230,422461.1484262,79211465.33,0.15,28.13,14319.9,2684981.25,8375.76659605,1570456.21,3875,726562.5,46.27039614,8675.65,334623,61680,230355,7672999.92,1524920.79372436,1528795.79372436,94.92723943,857.12041711,4367.5245681,24031.65206138,393109.92414002,17798.82,160710.08,818910.82,4505934.78,73708110.7,4947.83048807,927718.24,7975.86905896,1495475.44,394105.73566726,73894825.44,155,557.41935483871,2013-04-08T00:00:00.000Z,2013-04-08,00:00:00
165,525034.29571153,120757887.97,0.2,46,69471.082201,15978348.91,7547.65804583,1735961.31,4400,1012000,49.27107352,11332.42,365327,66979,230531,7672999.92,2075135.47011066,2079535.47011066,114.58652145,1378.65428167,7339.78599789,21422.45645043,494778.81246028,26354.85,317090.53,1688150.79,4927164.95,113799126.9,2952.53773836,679083.68,15405.61187723,3543290.78,501586.51191666,115364897.75,176,490.909090909091,2013-04-09T00:00:00.000Z,2013-04-09,00:00:00
124.9,752548.88199825,124170565.45,0.28,46.2,15810.45461506,2608725.01,6919.09184374,1141650.1,4775,787875,64.66733147,10670.12,369412,63881,230722,7672999.92,2875621.26020044,2880396.26020044,314.1089807,6102.85871697,27260.58042418,60008.57556381,658862.7583126,51827.95,1006971.63,4497995.87,9901414.96,108712355.08,2662.28314236,439276.72,47296.92047462,7803991.93,636667.27417066,105050100.21,191,452.356020942408,2013-04-10T00:00:00.000Z,2013-04-10,00:00:00
117,729082.18008053,91036008.21,0.225208765,28.13,12999,1623575.1,4547.04459594,567895.64,4000,499402.5,63.3686378,7912.18,395507,68407,230882,7672999.92,2395992.46603325,2399992.46603325,188.85677249,2022.72519627,18152.06732272,52588.84775168,656129.68303728,23584.89,252613.28,2266967.01,6567176.23,81925666.88,3198.28702067,399138.52,18467.67413939,2306109.6,658928.27128737,82267610.77,160,540,2013-04-11T00:00:00.000Z,2013-04-11,00:00:00
93,558238.14821439,65313863.26,0.24490583,28.65,7622.81731302,891869.63,4975.04916772,582080.75,4325,506025,56.41949219,6601.11,323563,58690,231055,7672999.92,1769778.00022629,1774103.00022629,145.23059475,1773.76722182,6447.57400491,23787.50782652,526084.06856634,16992.01,207530.77,754366.18,2783138.37,61551835.98,2108.84831135,246735.28,17290.35610112,2022971.67,540781.30633433,63271412.77,173,499.421965317919,2013-04-12T00:00:00.000Z,2013-04-12,00:00:00
90,467910.45938036,43515672.72,0.1,9.3,3000,279000,4080.55312035,379491.48,4175,388275,40.27230947,3745.33,276966,53517,231222,7672999.92,1302126.94481231,1306301.94481231,50.84162214,439.86856929,2935.06350575,48904.72112308,415579.96456004,4728.22,40907.76,272960.92,4548139.05,38648936.66,1426.37819027,132653.2,7567.90155016,703814.85,253635.98556604,23588146.7,167,517.365269461078,2013-04-13T00:00:00.000Z,2013-04-13,00:00:00
82.39,252369.244133,22713231.89,0.1,9,15000,1350000,3958.56753865,356271.12,3825,344250,53.37811427,4804.03,302220,55471,231375,7672999.92,821741.18263167,825566.18263167,36.83947676,352.71034563,1697.37508463,8445.248772,241837.07045409,3315.56,31743.94,152763.77,760072.3,21765336.36,648.51767255,58366.57,5621.00574976,505890.5,195553.07133109,17599776.4,153,564.705882352941,2013-04-14T00:00:00.000Z,2013-04-14,00:00:00
68.36,452786.90505463,37268036.88,0.12,9.89,6841.265150535,563651.84,4458.59543379,366625.5,4100,337448.25,74.2717856,6110.85,293736,54496,231539,7672999.92,1045737.79441594,1049837.79441594,114.17086712,4381.51399627,14690.34884216,25298.52403326,408302.34731587,9406.45,360989.86,1210245.31,2083390.12,33604005.2,10137.30291078,835212.38,36766.73749092,3028493.22,385830.04738594,31741892.06,164,526.829268292683,2013-04-15T00:00:00.000Z,2013-04-15,00:00:00
93.07,587961.96341882,40348126.87,0.149229,10.2,10590.06015429,723936.51,4890.64281223,335583.55,4425,303110.75,52.03197367,3569.98,366692,67785,231716,7672999.92,1765318.00004366,1769743.00004366,103.30536477,759.2696031,4069.26557873,16640.23329281,566389.88957943,7072.29,51992.99,278572.65,1139354.46,38871134.41,4105.82400854,292838.03,20131.85942822,1404857.44,595499.96605537,40910899,177,488.135593220339,2013-04-16T00:00:00.000Z,2013-04-16,00:00:00
109.01,407083.48949814,37887260.4,0.13006124,12.1,15000,1396050,5089.7419195,473702.25,4275,397874.25,81.48473727,7583.79,313293,56706,231887,8974296.01,1719280.43593957,1723555.43593957,50.44621068,406.40608767,2424.25000499,13132.9785211,391069.40867363,4694.96,37824.25,225624.96,1222286.22,36396829.85,2700.77916958,251361.54,21782.71171346,2027317.01,394364.03841231,36703460.99,171,505.263157894737,2013-04-17T00:00:00.000Z,2013-04-17,00:00:00
118.48,296760.7543505,32349889.84,0.1419934,15.48,10000,1090100,3623.01433786,394944.79,3675,400611.75,42.53670086,4636.96,246426,46631,232034,8974296.01,5843196.99114988,5846871.99114988,42.32200457,411.90646913,2628.98812678,11582.12700079,282095.41074913,4613.57,44902,286586.02,1262567.62,30751220.67,3444.01070062,375431.63,24147.46358794,2632314.98,314577.69481465,34292114.53,147,587.755102040816,2013-04-18T00:00:00.000Z,2013-04-18,00:00:00
126.62,289012.39425347,34263040.46,0.14,16.59,4600.0082,545008.97,4341.87714906,515409.31,3425,406201,55.34670877,6566.62,329039,59528,232171,8974296.01,1870442.48113592,1873867.48113592,74.76359205,445.44202573,2744.36894422,12927.7268464,272820.09284508,9045.3,52963.33,325185.14,1533532.29,32342314.25,3574.54324538,423926.17,17068.75936764,2024947.13,302886.24407679,35913272.81,137,630.656934306569,2013-04-19T00:00:00.000Z,2013-04-19,00:00:00
119.2,299417.73702124,37907790.2,0.0907072875,11.49,6013,761366.06,4034.56509036,510478.29,3850,487301.5,46.22212486,5852.03,274540,48302,232325,8974296.01,1093868.37236749,1097718.37236749,53.5460441,364.0688823,2058.26613948,17232.35518264,279709.50077269,6779.65,46096.26,260610.21,2181869.23,35412434.86,4163.16592575,527139.59,32854.67609985,4157263.74,240106.61269456,30399405.28,154,561.038961038961,2013-04-20T00:00:00.000Z,2013-04-20,00:00:00
127.4,207557.86983339,24757372.62,0.08,9.54,5817.8965,693493.26,5553.74003468,662005.82,4400,524685,32.91401779,3926.66,244870,44224,232501,8974296.01,978816.82537996,983216.82537996,35.42487445,210.72415997,1178.55627494,6937.81602093,199195.3485033,4227.16,25149.36,140733.89,827991.65,23759270.57,3450.27026365,411425.92,7983.38660785,954359.44,183096.09164062,21840427.79,176,490.909090909091,2013-04-21T00:00:00.000Z,2013-04-21,00:00:00
143.48,206278.54351697,26279886.47,0.1,12.74,3429.989,436980.6,3795.64619936,483565.33,3825,487305,46.46535059,5919.69,248589,47194,232654,8974296.01,1645935.89058341,1649760.89058341,70.02495384,298.81500926,1495.45607071,7945.21479013,196469.03269326,8921.16,38069.02,190521.13,1012220.35,25030154.75,944.17364877,120287.7,7562.0124432,963400.4,190296.36014241,24243756.28,153,564.705882352941,2013-04-22T00:00:00.000Z,2013-04-22,00:00:00
154.2,243879.47895592,34991827.62,0.0972736,13.955,7009.27782101,1005691.18,4492.71402725,644614.63,4200,602616,61.23818202,8786.44,335498,61668,232822,8974296.01,1575994.38896498,1580194.38896498,155.25382664,511.43566409,2669.22115197,11079.35482356,229464.2134898,22275.76,73380.78,382979.85,1589665.86,32923525.31,2997.18840419,430036.59,20262.3841787,2907246.92,258889.20317577,37145422.87,168,514.285714285714,2013-04-23T00:00:00.000Z,2013-04-23,00:00:00
141.71,344479.47927904,52974360.05,0.09400553,14.33,11384.555808,1755498.51,5942.99775487,916093.78,4050,624197.75,62.49187407,9628.45,383763,65023,232984,8974296.01,2160312.81202119,2164362.81202119,51.00436161,544.16667882,2885.48762127,11970.93316434,329027.88745307,7859.46,83879.6,444660.64,1844259.57,50593700.77,12351.93511008,1903107.78,24749.61093486,3814641.73,334658.50231158,51435217.16,162,533.333333333333,2013-04-24T00:00:00.000Z,2013-04-24,00:00:00
136.9,326118.52766466,46214256.5,0.1,14.17,14117,2000520.07,4493.33605583,636750.64,4300,609353,60.5701872,8583.44,343442,62566,233156,8974296.01,1633041.36884746,1637341.36884746,111.10066101,602.4005376,2657.48945909,11567.05058839,311180.48641872,15744.11,85366.16,376592.86,1639166.73,44097386.77,1737.04053728,246156,13899.50831537,1969699.3,322385.04841386,45685185.22,172,502.325581395349,2013-04-25T00:00:00.000Z,2013-04-25,00:00:00
128,291587.60066934,39834610.49,0.1053,14.42,11000,1505900,4055.6865043,554535.2,4275,585025,40.59900011,5554.21,302411,55264,233327,8974296.01,1175192.68214966,1179467.68214966,53.22055706,477.56267065,2605.88881804,11425.67382661,277025.25479712,7279.12,65344.58,356472.45,1562826.55,37842687.78,2931.44397283,400054.97,19448.13983414,2661278.87,293050.89643371,40018931.4,171,505.263157894737,2013-04-26T00:00:00.000Z,2013-04-26,00:00:00
134.44,242395.31797276,31026600.73,0.11111,14.22,15000,1920000,3818.61606515,488782.84,3675,470400,39.01893051,4994.41,242040,44369,233474,8974296.01,804587.65652641,808262.65652641,42.63640417,255.89737668,1515.58406337,7752.22775753,232828.97237121,5457.47,32754.83,193994.76,992285.03,29802108.51,771.05645109,98695.2,6274.44356159,803128.74,282634.92921097,36177270.9,147,587.755102040816,2013-04-27T00:00:00.000Z,2013-04-27,00:00:00
144,159782.88553429,21481211.22,0.1,13.44,1476.58520718,198512.12,4133.23401782,555671.99,4425,594897,32.79194181,4408.58,225396,41879,233651,8974296.01,575036.88215219,579461.88215219,49.86377926,528.57272782,2134.66608973,12084.85794373,144984.92499397,6703.67,71061.29,286984.52,1624688.23,19491773.36,519.78613777,69880.05,5717.39546761,768646.64,154289.03020398,20742617.26,177,488.135593220339,2013-04-28T00:00:00.000Z,2013-04-28,00:00:00
139.23,424487.45514135,61126193.56,0.1,14.4,8847.39013303,1274024.18,4588.51928102,660746.76,4349.9988,626399.83,45.72411389,6584.23,285574,51776,233825,8974296.01,1885209.7805681,1889559.7793681,47.96391162,474.17026576,2519.2291768,11801.18453937,409644.90724784,6906.82,68280.47,362769,1699370.54,58988866.67,3057.77370102,440319.43,9490.58763481,1366644.6,400410.87796217,57659166.41,174,496.551724137931,2013-04-29T00:00:00.000Z,2013-04-29,00:00:00
116.38,382310.56403669,53193090.27,0.08804849,12.26,15000,2088450,3860.56623892,537506.62,3725,518060.5,45.74865143,6364.12,301070,47599,233974,10076292.88,999618.62821072,1003343.62821072,58.98994451,538.10365204,2559.85190097,20719.12028987,358434.49824932,8212.98,74905.02,356326.24,2883940.3,49869705.89,1607.43589947,223532.76,11251.51854509,1562005.04,258917.37874294,35993694.86,149,579.865771812081,2013-04-30T00:00:00.000Z,2013-04-30,00:00:00
106.25,522987.32867208,60838430.18,0.1,11.64,15000,1745700,4768.32788944,554938.08,3775,438828,40.88593753,4752.01,292464,55327,234125,10076292.88,1346946.89140789,1350721.89140789,80.30971139,882.89865743,6957.07927476,33421.98351717,481645.0575113,9344.13,102724.64,809521.92,3888809.06,56028030.41,1696.01785821,196770.1,11083.67027832,1289280.81,326810.37124368,38013727.24,151,572.185430463576,2013-05-01T00:00:00.000Z,2013-05-01,00:00:00
98.1,382707.39367781,40662660.56,0.1035522,11,15000,1593750,3759.47660616,399444.41,3350,355937.5,52.5540039,5583.88,298283,55429,234259,10076292.88,903959.08502689,907309.08502689,56.05249852,270.81399477,1996.95137308,10896.89438729,369486.68142417,5955.58,28773.97,212176.1,1157795.05,39257959.88,2331.52902865,247725,24165.55841818,2567590.57,365536.36359026,38838238.61,134,644.776119402985,2013-05-02T00:00:00.000Z,2013-05-02,00:00:00
112.9,377035.42298404,37093260.29,0.11211039,11,7000,686700,3984.12473489,392717.86,3425,336362.5,45.45884469,4463.49,283223,51412,234397,10076292.88,805883.00395768,809308.00395768,159.33973335,1236.98060717,6159.42292716,18787.03859247,350692.64112397,15819.64,124695.6,623116.29,1866103.97,34463524.87,1777.73791028,174410.95,14661.95012874,1438360.96,367046.54450911,36064661.75,137,630.656934306569,2013-05-03T00:00:00.000Z,2013-05-03,00:00:00
115.98,236069.3267246,26652226.94,0.05,5.65,5000,564500,3317.12562894,374503.48,3975,448777.5,45.66787787,5155.94,273400,50261,234555,10076292.88,500713.3551806,504688.3551806,61.41039504,708.09001475,2726.05482455,10734.51251489,221839.25897537,6933.2,79943.38,307771.61,1211926.48,25045652.3,991.73806639,111967.25,8690.13757826,981116.51,203054.51349915,22924854.58,159,543.396226415094,2013-05-04T00:00:00.000Z,2013-05-04,00:00:00
